,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
5320,597686,70B3D50070001725,1588976327503,hi3,2020-05-09 00:18:47.684715,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,120 cm,3610 mV,12 C,2 Degree,117 Times,
5319,597924,70B3D50070001725,1588979927314,hi3,2020-05-09 01:18:47.492105,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,120 cm,3610 mV,11 C,2 Degree,118 Times,
5318,598156,70B3D50070001725,1588983527128,hi3,2020-05-09 02:18:47.305668,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,118 cm,3600 mV,9 C,1 Degree,119 Times,
5317,598417,70B3D50070001725,1588987126951,hi3,2020-05-09 03:18:47.121949,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,120 cm,3600 mV,7 C,2 Degree,120 Times,
5316,598658,70B3D50070001725,1588990726773,hi3,2020-05-09 04:18:46.940399,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,120 cm,3600 mV,9 C,2 Degree,121 Times,
5315,598934,70B3D50070001725,1588994326613,hi3,2020-05-09 05:18:46.788548,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,120 cm,3590 mV,7 C,2 Degree,122 Times,
5314,599183,70B3D50070001725,1588997926430,hi3,2020-05-09 06:18:46.591511,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,118 cm,3590 mV,7 C,2 Degree,123 Times,
5313,599441,70B3D50070001725,1589001526258,hi3,2020-05-09 07:18:46.415441,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,114 cm,3600 mV,10 C,2 Degree,124 Times,
5312,599683,70B3D50070001725,1589005126075,hi3,2020-05-09 08:18:46.229095,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,114 cm,3610 mV,9 C,3 Degree,125 Times,
5311,599939,70B3D50070001725,1589008725885,hi3,2020-05-09 09:18:46.039438,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,114 cm,3610 mV,11 C,1 Degree,126 Times,
5310,600179,70B3D50070001725,1589012326591,hi3,2020-05-09 10:18:46.742481,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,116 cm,3620 mV,14 C,2 Degree,127 Times,
5309,600437,70B3D50070001725,1589015926380,hi3,2020-05-09 11:18:46.524275,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,116 cm,3620 mV,18 C,2 Degree,128 Times,
5308,600674,70B3D50070001725,1589019526009,hi3,2020-05-09 12:18:46.150356,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,114 cm,3620 mV,14 C,2 Degree,129 Times,
5307,600914,70B3D50070001725,1589023125659,hi3,2020-05-09 13:18:45.796066,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,134 cm,3630 mV,18 C,1 Degree,130 Times,
5306,601160,70B3D50070001725,1589026725589,hi3,2020-05-09 14:18:45.72311,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,132 cm,3630 mV,16 C,1 Degree,131 Times,
5305,601420,70B3D50070001725,1589030325396,hi3,2020-05-09 15:18:45.527535,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,132 cm,3620 mV,13 C,2 Degree,132 Times,
5304,601672,70B3D50070001725,1589033925182,hi3,2020-05-09 16:18:45.311146,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,132 cm,3620 mV,12 C,2 Degree,133 Times,
5303,601930,70B3D50070001725,1589037524987,hi3,2020-05-09 17:18:45.111725,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3620 mV,11 C,2 Degree,134 Times,
5302,602193,70B3D50070001725,1589041124783,hi3,2020-05-09 18:18:44.903645,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3620 mV,13 C,2 Degree,135 Times,
5301,602467,70B3D50070001725,1589044724574,hi3,2020-05-09 19:18:46.432955,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3620 mV,14 C,3 Degree,136 Times,
5300,602731,70B3D50070001725,1589048326071,hi3,2020-05-09 20:18:46.244931,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3620 mV,14 C,2 Degree,137 Times,
5299,602989,70B3D50070001725,1589051925859,hi3,2020-05-09 21:18:46.028348,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3620 mV,13 C,2 Degree,138 Times,
5298,603225,70B3D50070001725,1589055525664,hi3,2020-05-09 22:18:45.831713,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,128 cm,3620 mV,10 C,2 Degree,139 Times,
5297,603478,70B3D50070001725,1589059125480,hi3,2020-05-09 23:18:45.642519,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3610 mV,12 C,2 Degree,140 Times,
5296,603724,70B3D50070001725,1589062725292,hi3,2020-05-10 00:18:45.452142,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3610 mV,8 C,2 Degree,141 Times,
5295,603983,70B3D50070001725,1589066325115,hi3,2020-05-10 01:18:45.271451,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3610 mV,8 C,3 Degree,142 Times,
5294,604224,70B3D50070001725,1589069924939,hi3,2020-05-10 02:18:45.090655,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3610 mV,8 C,2 Degree,143 Times,
5293,604488,70B3D50070001725,1589073524744,hi3,2020-05-10 03:18:44.892657,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,128 cm,3610 mV,7 C,1 Degree,144 Times,
5292,604747,70B3D50070001725,1589077124582,hi3,2020-05-10 04:18:44.727224,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,128 cm,3610 mV,7 C,2 Degree,145 Times,
5291,605027,70B3D50070001725,1589080724403,hi3,2020-05-10 05:18:44.546388,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3610 mV,10 C,2 Degree,146 Times,
5290,605300,70B3D50070001725,1589084324224,hi3,2020-05-10 06:18:44.361372,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,128 cm,3610 mV,6 C,2 Degree,147 Times,
5289,605564,70B3D50070001725,1589087924067,hi3,2020-05-10 07:18:44.200731,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,128 cm,3610 mV,8 C,1 Degree,148 Times,
5288,605804,70B3D50070001725,1589091523871,hi3,2020-05-10 08:18:44.00001,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3610 mV,13 C,2 Degree,149 Times,
5287,606057,70B3D50070001725,1589095123675,hi3,2020-05-10 09:18:43.801604,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3620 mV,11 C,2 Degree,150 Times,
5286,606310,70B3D50070001725,1589098723522,hi3,2020-05-10 10:18:43.644073,"['SS', 'Standalone', 'version_184']",70001725,SENS_EVENT_MEASURE,130 cm,3630 mV,19 C,2 Degree,151 Times,
