,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7357,597809,70B3D5007000175E,1588978403843,hi3,2020-05-09 00:53:24.022558,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3580 mV,9 C,1 Degree,162 Times,
7356,598051,70B3D5007000175E,1588982003674,hi3,2020-05-09 01:53:23.849859,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3580 mV,10 C,0 Degree,163 Times,
7355,598294,70B3D5007000175E,1588985603505,hi3,2020-05-09 02:53:23.677474,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3570 mV,11 C,0 Degree,164 Times,
7354,598540,70B3D5007000175E,1588989203336,hi3,2020-05-09 03:53:23.506551,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3570 mV,12 C,1 Degree,165 Times,
7353,598804,70B3D5007000175E,1588992808147,hi3,2020-05-09 04:53:28.316366,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3570 mV,11 C,0 Degree,166 Times,
7352,599068,70B3D5007000175E,1588996402999,hi3,2020-05-09 05:53:23.162396,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3570 mV,11 C,1 Degree,167 Times,
7351,599318,70B3D5007000175E,1589000002830,hi3,2020-05-09 06:53:22.989684,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3570 mV,12 C,1 Degree,168 Times,
7350,599574,70B3D5007000175E,1589003602661,hi3,2020-05-09 07:53:22.817462,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3580 mV,11 C,0 Degree,169 Times,
7349,599815,70B3D5007000175E,1589007202492,hi3,2020-05-09 08:53:22.643793,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,14 cm,3590 mV,11 C,0 Degree,170 Times,
7348,600314,70B3D5007000175E,1589014402135,hi3,2020-05-09 10:53:22.27957,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,10 cm,3600 mV,16 C,0 Degree,172 Times,
7347,600561,70B3D5007000175E,1589018001946,hi3,2020-05-09 11:53:22.087952,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,10 cm,3600 mV,17 C,1 Degree,173 Times,
7346,601051,70B3D5007000175E,1589025201588,hi3,2020-05-09 13:53:21.723458,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,10 cm,3600 mV,15 C,1 Degree,175 Times,
7345,601293,70B3D5007000175E,1589028801399,hi3,2020-05-09 14:53:21.531139,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,10 cm,3600 mV,13 C,0 Degree,176 Times,
7344,601557,70B3D5007000175E,1589032401210,hi3,2020-05-09 15:53:21.338268,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,4 cm,3600 mV,12 C,0 Degree,177 Times,
7343,601804,70B3D5007000175E,1589036001041,hi3,2020-05-09 16:53:21.165911,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,4 cm,3590 mV,12 C,0 Degree,178 Times,
7342,602333,70B3D5007000175E,1589043200685,hi3,2020-05-09 18:53:20.802681,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,4 cm,3590 mV,14 C,0 Degree,180 Times,
7341,602609,70B3D5007000175E,1589046802196,hi3,2020-05-09 19:53:22.373069,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,4 cm,3590 mV,13 C,0 Degree,181 Times,
7340,602875,70B3D5007000175E,1589050402008,hi3,2020-05-09 20:53:22.182695,"['SS', 'Standalone', 'version_184']",7000175e,SENS_EVENT_MEASURE,4 cm,3590 mV,12 C,1 Degree,182 Times,
