,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
5956,604401,70B3D50070001774,1589072208817,hi3,2020-05-10 02:56:48.969274,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,60 cm,3600 mV,16 C,2 Degree,162 Times,
5955,605474,70B3D50070001774,1589086589679,hi3,2020-05-10 06:56:29.816599,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3620 mV,14 C,2 Degree,166 Times,
5954,605724,70B3D50070001774,1589090189583,hi3,2020-05-10 07:56:29.716918,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,60 cm,3620 mV,18 C,2 Degree,167 Times,
5953,606229,70B3D50070001774,1589097389005,hi3,2020-05-10 09:56:29.128285,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,98 cm,3630 mV,18 C,2 Degree,169 Times,
5952,606482,70B3D50070001774,1589100988826,hi3,2020-05-10 10:56:28.945918,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,98 cm,3640 mV,23 C,2 Degree,170 Times,
5951,606742,70B3D50070001774,1589104588623,hi3,2020-05-10 11:56:28.739518,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,98 cm,3650 mV,27 C,1 Degree,171 Times,
5950,607250,70B3D50070001774,1589111788262,hi3,2020-05-10 13:56:28.371135,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,100 cm,3650 mV,39 C,1 Degree,173 Times,
5949,607504,70B3D50070001774,1589115388098,hi3,2020-05-10 14:56:28.204842,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,102 cm,3650 mV,44 C,1 Degree,174 Times,
5948,607757,70B3D50070001774,1589118988014,hi3,2020-05-10 15:56:28.115885,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,100 cm,3650 mV,46 C,1 Degree,175 Times,
5947,608262,70B3D50070001774,1589126187699,hi3,2020-05-10 17:56:27.793718,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,100 cm,3650 mV,38 C,1 Degree,177 Times,
5946,608515,70B3D50070001774,1589129787538,hi3,2020-05-10 18:56:27.629007,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,100 cm,3650 mV,29 C,2 Degree,178 Times,
5945,608785,70B3D50070001774,1589133389000,hi3,2020-05-10 19:56:29.191336,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,60 cm,3640 mV,22 C,2 Degree,179 Times,
5944,609315,70B3D50070001774,1589140588583,hi3,2020-05-10 21:56:28.774663,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,100 cm,3630 mV,18 C,2 Degree,181 Times,
5943,609580,70B3D50070001774,1589144187730,hi3,2020-05-10 22:56:27.912054,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3630 mV,17 C,2 Degree,182 Times,
5942,609829,70B3D50070001774,1589147787482,hi3,2020-05-10 23:56:27.658792,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,100 cm,3630 mV,16 C,2 Degree,183 Times,
5941,610352,70B3D50070001774,1589154987133,hi3,2020-05-11 01:56:27.30449,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3620 mV,18 C,2 Degree,185 Times,
5940,610604,70B3D50070001774,1589158586954,hi3,2020-05-11 02:56:27.123016,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3620 mV,18 C,2 Degree,186 Times,
5939,610875,70B3D50070001774,1589162186935,hi3,2020-05-11 03:56:27.098471,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3620 mV,16 C,2 Degree,187 Times,
5938,611140,70B3D50070001774,1589165786757,hi3,2020-05-11 04:56:26.915439,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,128 cm,3620 mV,13 C,2 Degree,188 Times,
5937,611421,70B3D50070001774,1589169386619,hi3,2020-05-11 05:56:26.774316,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,128 cm,3610 mV,14 C,2 Degree,189 Times,
5936,611682,70B3D50070001774,1589172986439,hi3,2020-05-11 06:56:26.590071,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,128 cm,3610 mV,13 C,2 Degree,190 Times,
5935,611957,70B3D50070001774,1589176586301,hi3,2020-05-11 07:56:26.448423,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,130 cm,3600 mV,12 C,2 Degree,191 Times,
5934,612223,70B3D50070001774,1589180186192,hi3,2020-05-11 08:56:26.340859,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,128 cm,3600 mV,12 C,2 Degree,192 Times,
5933,612483,70B3D50070001774,1589183786152,hi3,2020-05-11 09:56:26.296105,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,134 cm,3590 mV,12 C,2 Degree,193 Times,
5932,613249,70B3D50070001774,1589194585676,hi3,2020-05-11 12:56:25.805308,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,132 cm,3590 mV,8 C,2 Degree,196 Times,
5931,613520,70B3D50070001774,1589198185537,hi3,2020-05-11 13:56:25.667153,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,132 cm,3590 mV,9 C,3 Degree,197 Times,
5930,614304,70B3D50070001774,1589208984565,hi3,2020-05-11 16:56:24.679191,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,126 cm,3600 mV,11 C,2 Degree,200 Times,
5929,614573,70B3D50070001774,1589212584474,hi3,2020-05-11 17:56:24.588419,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,126 cm,3600 mV,12 C,3 Degree,201 Times,
5928,615073,70B3D50070001774,1589219785799,hi3,2020-05-11 19:56:25.993273,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3610 mV,15 C,2 Degree,203 Times,
5927,615307,70B3D50070001774,1589223385668,hi3,2020-05-11 20:56:25.85905,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3600 mV,12 C,3 Degree,204 Times,
5926,615561,70B3D50070001774,1589226985523,hi3,2020-05-11 21:56:25.710794,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3600 mV,11 C,2 Degree,205 Times,
5925,615808,70B3D50070001774,1589230585434,hi3,2020-05-11 22:56:25.617335,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3600 mV,10 C,2 Degree,206 Times,
5924,616071,70B3D50070001774,1589234185282,hi3,2020-05-11 23:56:25.461171,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3590 mV,12 C,2 Degree,207 Times,
5923,616312,70B3D50070001774,1589237785163,hi3,2020-05-12 00:56:25.339759,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3590 mV,9 C,2 Degree,208 Times,
5922,616578,70B3D50070001774,1589241385029,hi3,2020-05-12 01:56:25.202304,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3580 mV,11 C,2 Degree,209 Times,
5921,616840,70B3D50070001774,1589244990937,hi3,2020-05-12 02:56:31.109613,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3580 mV,10 C,2 Degree,210 Times,
5920,617374,70B3D50070001774,1589252184948,hi3,2020-05-12 04:56:25.109048,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,122 cm,3570 mV,6 C,2 Degree,212 Times,
5919,617663,70B3D50070001774,1589255784649,hi3,2020-05-12 05:56:24.806892,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,122 cm,3570 mV,6 C,3 Degree,213 Times,
5918,617949,70B3D50070001774,1589259384471,hi3,2020-05-12 06:56:24.629945,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3570 mV,6 C,2 Degree,214 Times,
5917,618761,70B3D50070001774,1589270183803,hi3,2020-05-12 09:56:23.945413,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,126 cm,3600 mV,12 C,2 Degree,217 Times,
5916,619035,70B3D50070001774,1589273783650,hi3,2020-05-12 10:56:23.79177,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,126 cm,3610 mV,12 C,2 Degree,218 Times,
5915,619611,70B3D50070001774,1589280983167,hi3,2020-05-12 12:56:23.301232,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3630 mV,20 C,2 Degree,220 Times,
5914,620171,70B3D50070001774,1589288182824,hi3,2020-05-12 14:56:22.952201,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,64 cm,3650 mV,28 C,1 Degree,222 Times,
5913,620457,70B3D50070001774,1589291782722,hi3,2020-05-12 15:56:22.848051,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3650 mV,33 C,2 Degree,223 Times,
5912,620735,70B3D50070001774,1589295382413,hi3,2020-05-12 16:56:22.529856,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,64 cm,3650 mV,30 C,2 Degree,224 Times,
5911,621020,70B3D50070001774,1589298982187,hi3,2020-05-12 17:56:22.300434,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,100 cm,3650 mV,32 C,2 Degree,225 Times,
5910,621289,70B3D50070001774,1589302582020,hi3,2020-05-12 18:56:22.130056,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3650 mV,25 C,2 Degree,226 Times,
5909,621811,70B3D50070001774,1589309783460,hi3,2020-05-12 20:56:23.649757,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,124 cm,3620 mV,17 C,2 Degree,228 Times,
5908,622089,70B3D50070001774,1589313383344,hi3,2020-05-12 21:56:23.530102,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,118 cm,3610 mV,14 C,1 Degree,229 Times,
5907,622362,70B3D50070001774,1589316983200,hi3,2020-05-12 22:56:23.381358,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,116 cm,3600 mV,12 C,3 Degree,230 Times,
5906,622918,70B3D50070001774,1589324182891,hi3,2020-05-13 00:56:23.065372,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,116 cm,3590 mV,13 C,3 Degree,232 Times,
5905,623201,70B3D50070001774,1589327782772,hi3,2020-05-13 01:56:22.947519,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,116 cm,3590 mV,12 C,2 Degree,233 Times,
5904,623496,70B3D50070001774,1589331382842,hi3,2020-05-13 02:56:23.012173,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,116 cm,3570 mV,9 C,2 Degree,234 Times,
5903,623784,70B3D50070001774,1589334982713,hi3,2020-05-13 03:56:22.876625,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,116 cm,3580 mV,9 C,2 Degree,235 Times,
5902,624076,70B3D50070001774,1589338582665,hi3,2020-05-13 04:56:22.824469,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,116 cm,3580 mV,9 C,2 Degree,236 Times,
5901,624377,70B3D50070001774,1589342182455,hi3,2020-05-13 05:56:22.611983,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,118 cm,3570 mV,10 C,2 Degree,237 Times,
5900,624673,70B3D50070001774,1589345782318,hi3,2020-05-13 06:56:22.469937,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,118 cm,3580 mV,11 C,2 Degree,238 Times,
5899,625255,70B3D50070001774,1589352982092,hi3,2020-05-13 08:56:22.23607,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,116 cm,3590 mV,12 C,2 Degree,240 Times,
5898,625529,70B3D50070001774,1589356581842,hi3,2020-05-13 09:56:21.983471,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,118 cm,3610 mV,14 C,2 Degree,241 Times,
5897,626059,70B3D50070001774,1589363781432,hi3,2020-05-13 11:56:21.568082,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,118 cm,3620 mV,18 C,1 Degree,243 Times,
5896,626339,70B3D50070001774,1589367381164,hi3,2020-05-13 12:56:21.294232,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3650 mV,28 C,2 Degree,244 Times,
5895,626636,70B3D50070001774,1589370980966,hi3,2020-05-13 13:56:21.093107,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,92 cm,3650 mV,29 C,2 Degree,245 Times,
5894,627718,70B3D50070001774,1589385380221,hi3,2020-05-13 17:56:20.338563,"['SS', 'Standalone', 'version_184']",70001774,SENS_EVENT_MEASURE,62 cm,3650 mV,26 C,1 Degree,249 Times,
