,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7106,597790,70B3D50070001715,1588978302225,hi3,2020-05-09 00:51:42.404671,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3620 mV,16 C,0 Degree,140 Times,
7105,598034,70B3D50070001715,1588981902019,hi3,2020-05-09 01:51:42.195649,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3620 mV,12 C,0 Degree,141 Times,
7104,598278,70B3D50070001715,1588985501868,hi3,2020-05-09 02:51:42.044567,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3620 mV,16 C,1 Degree,142 Times,
7103,598528,70B3D50070001715,1588989101698,hi3,2020-05-09 03:51:41.868083,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3610 mV,11 C,1 Degree,143 Times,
7102,598782,70B3D50070001715,1588992701529,hi3,2020-05-09 04:51:41.694827,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3610 mV,12 C,0 Degree,144 Times,
7101,599046,70B3D50070001715,1588996301361,hi3,2020-05-09 05:51:41.524104,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3610 mV,14 C,0 Degree,145 Times,
7100,599557,70B3D50070001715,1589003500803,hi3,2020-05-09 07:51:40.957926,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,78 cm,3610 mV,12 C,0 Degree,147 Times,
7099,599799,70B3D50070001715,1589007100634,hi3,2020-05-09 08:51:40.783918,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,78 cm,3620 mV,13 C,0 Degree,148 Times,
7098,600059,70B3D50070001715,1589010700485,hi3,2020-05-09 09:51:40.633558,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,74 cm,3620 mV,11 C,1 Degree,149 Times,
7097,600298,70B3D50070001715,1589014300376,hi3,2020-05-09 10:51:40.521433,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,80 cm,3620 mV,16 C,0 Degree,150 Times,
7096,600545,70B3D50070001715,1589017900087,hi3,2020-05-09 11:51:40.229314,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,76 cm,3620 mV,16 C,0 Degree,151 Times,
7095,600788,70B3D50070001715,1589021500039,hi3,2020-05-09 12:51:40.176613,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,76 cm,3620 mV,17 C,0 Degree,152 Times,
7094,601036,70B3D50070001715,1589025099709,hi3,2020-05-09 13:51:39.844804,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,76 cm,3630 mV,16 C,1 Degree,153 Times,
7093,601277,70B3D50070001715,1589028699701,hi3,2020-05-09 14:51:39.834019,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3620 mV,15 C,0 Degree,154 Times,
7092,601788,70B3D50070001715,1589035899343,hi3,2020-05-09 16:51:39.467553,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3620 mV,11 C,0 Degree,156 Times,
7091,602050,70B3D50070001715,1589039498994,hi3,2020-05-09 17:51:39.118977,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,70 cm,3620 mV,13 C,1 Degree,157 Times,
7090,602318,70B3D50070001715,1589043098985,hi3,2020-05-09 18:51:39.103298,"['SS', 'Standalone', 'version_184']",70001715,SENS_EVENT_MEASURE,42 cm,3620 mV,12 C,1 Degree,158 Times,
