,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7581,597833,70B3D50070001722,1588978558920,hi3,2020-05-09 00:55:59.098817,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3590 mV,9 C,0 Degree,133 Times,
7580,598068,70B3D50070001722,1588982158851,hi3,2020-05-09 01:55:59.025381,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3580 mV,10 C,0 Degree,134 Times,
7579,598566,70B3D50070001722,1588989358514,hi3,2020-05-09 03:55:58.684812,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3580 mV,9 C,1 Degree,136 Times,
7578,598830,70B3D50070001722,1588992958465,hi3,2020-05-09 04:55:58.629937,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3580 mV,10 C,1 Degree,137 Times,
7577,599094,70B3D50070001722,1588996563329,hi3,2020-05-09 05:56:03.494124,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3580 mV,10 C,1 Degree,138 Times,
7576,599342,70B3D50070001722,1589000158047,hi3,2020-05-09 06:55:58.206297,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3590 mV,9 C,0 Degree,139 Times,
7575,599838,70B3D50070001722,1589007357789,hi3,2020-05-09 08:55:57.940812,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3600 mV,9 C,0 Degree,141 Times,
7574,600095,70B3D50070001722,1589010957644,hi3,2020-05-09 09:55:57.792084,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3600 mV,11 C,1 Degree,142 Times,
7573,600341,70B3D50070001722,1589014557471,hi3,2020-05-09 10:55:57.61639,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3610 mV,16 C,1 Degree,143 Times,
7572,600585,70B3D50070001722,1589018157322,hi3,2020-05-09 11:55:57.46475,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3610 mV,16 C,0 Degree,144 Times,
7571,600827,70B3D50070001722,1589021757174,hi3,2020-05-09 12:55:57.312415,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3610 mV,12 C,0 Degree,145 Times,
7570,601074,70B3D50070001722,1589025357005,hi3,2020-05-09 13:55:57.139489,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,62 cm,3610 mV,13 C,1 Degree,146 Times,
7569,601319,70B3D50070001722,1589028956856,hi3,2020-05-09 14:55:56.990691,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,62 cm,3610 mV,11 C,0 Degree,147 Times,
7568,601821,70B3D50070001722,1589036156558,hi3,2020-05-09 16:55:56.687138,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,62 cm,3610 mV,12 C,1 Degree,149 Times,
7567,602088,70B3D50070001722,1589039756489,hi3,2020-05-09 17:55:56.613387,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,62 cm,3610 mV,12 C,1 Degree,150 Times,
7566,602360,70B3D50070001722,1589043356281,hi3,2020-05-09 18:55:56.400767,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,62 cm,3610 mV,12 C,0 Degree,151 Times,
7565,602637,70B3D50070001722,1589046957933,hi3,2020-05-09 19:55:58.10741,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,62 cm,3610 mV,12 C,1 Degree,152 Times,
7564,603140,70B3D50070001722,1589054157515,hi3,2020-05-09 21:55:57.682713,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,62 cm,3600 mV,12 C,0 Degree,154 Times,
7563,603382,70B3D50070001722,1589057757366,hi3,2020-05-09 22:55:57.531049,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,52 cm,3600 mV,11 C,0 Degree,155 Times,
7562,603638,70B3D50070001722,1589061357237,hi3,2020-05-09 23:55:57.39814,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,52 cm,3600 mV,13 C,1 Degree,156 Times,
7561,603882,70B3D50070001722,1589064957168,hi3,2020-05-10 00:55:57.324459,"['SS', 'Standalone', 'version_184']",70001722,SENS_EVENT_MEASURE,50 cm,3600 mV,9 C,0 Degree,157 Times,
