,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
2302,1787521,70B3D50070001733,1599827947586,FES Receiver,2020-09-11 14:39:07.785042,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,102 cm,3650 mV,49 C,4 Degree,59 Times,
2301,1788256,70B3D50070001733,1599831167978,FES Receiver,2020-09-11 15:32:48.178282,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,104 cm,3650 mV,47 C,3 Degree,60 Times,
2300,1789812,70B3D50070001733,1599838367563,FES Receiver,2020-09-11 17:32:47.759135,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3650 mV,30 C,2 Degree,62 Times,
2299,1790620,70B3D50070001733,1599841967425,FES Receiver,2020-09-11 18:32:47.620118,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3650 mV,29 C,2 Degree,63 Times,
2298,1791401,70B3D50070001733,1599845568869,FES Receiver,2020-09-11 19:32:49.069551,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3650 mV,26 C,2 Degree,64 Times,
2297,1792939,70B3D50070001733,1599852768579,FES Receiver,2020-09-11 21:32:48.779736,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3640 mV,20 C,2 Degree,66 Times,
2296,1794518,70B3D50070001733,1599859968342,FES Receiver,2020-09-11 23:32:48.54248,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3640 mV,20 C,2 Degree,68 Times,
2295,1795314,70B3D50070001733,1599863568215,FES Receiver,2020-09-12 00:32:48.414006,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3640 mV,20 C,2 Degree,69 Times,
2294,1796107,70B3D50070001733,1599867168108,FES Receiver,2020-09-12 01:32:48.307266,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3630 mV,20 C,2 Degree,70 Times,
2293,1796901,70B3D50070001733,1599870767984,FES Receiver,2020-09-12 02:32:48.183473,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,102 cm,3630 mV,20 C,1 Degree,71 Times,
2292,1797687,70B3D50070001733,1599874367859,FES Receiver,2020-09-12 03:32:48.058054,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3630 mV,18 C,2 Degree,72 Times,
2291,1798458,70B3D50070001733,1599877967756,FES Receiver,2020-09-12 04:32:47.955308,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3630 mV,18 C,2 Degree,73 Times,
2290,1799271,70B3D50070001733,1599881567818,FES Receiver,2020-09-12 05:32:48.023123,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3630 mV,18 C,2 Degree,74 Times,
2289,1800063,70B3D50070001733,1599885166869,FES Receiver,2020-09-12 06:32:47.067942,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,102 cm,3620 mV,18 C,2 Degree,75 Times,
2288,1800848,70B3D50070001733,1599888766753,FES Receiver,2020-09-12 07:32:46.952206,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,100 cm,3620 mV,17 C,2 Degree,76 Times,
2287,1802399,70B3D50070001733,1599895966649,FES Receiver,2020-09-12 09:32:46.848142,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3630 mV,21 C,2 Degree,78 Times,
2286,1803179,70B3D50070001733,1599899566439,FES Receiver,2020-09-12 10:32:46.638334,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3640 mV,25 C,1 Degree,79 Times,
2285,1805480,70B3D50070001733,1599910366215,FES Receiver,2020-09-12 13:32:46.414541,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,66 cm,3650 mV,43 C,3 Degree,82 Times,
2284,1806236,70B3D50070001733,1599913970950,FES Receiver,2020-09-12 14:32:51.152329,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,66 cm,3650 mV,44 C,3 Degree,83 Times,
2283,1807033,70B3D50070001733,1599917565869,FES Receiver,2020-09-12 15:32:46.068753,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,66 cm,3650 mV,44 C,4 Degree,84 Times,
2282,1809367,70B3D50070001733,1599928365361,FES Receiver,2020-09-12 18:32:45.564061,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3650 mV,31 C,3 Degree,87 Times,
2281,1810199,70B3D50070001733,1599931966879,FES Receiver,2020-09-12 19:32:47.082195,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3650 mV,29 C,2 Degree,88 Times,
2280,1813391,70B3D50070001733,1599946366316,FES Receiver,2020-09-12 23:32:46.515679,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3640 mV,20 C,2 Degree,92 Times,
2279,1814206,70B3D50070001733,1599949966151,FES Receiver,2020-09-13 00:32:46.350472,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3640 mV,20 C,1 Degree,93 Times,
2278,1815006,70B3D50070001733,1599953566046,FES Receiver,2020-09-13 01:32:46.245466,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3640 mV,22 C,2 Degree,94 Times,
2277,1817393,70B3D50070001733,1599964365661,FES Receiver,2020-09-13 04:32:45.861015,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3640 mV,18 C,3 Degree,97 Times,
2276,1818220,70B3D50070001733,1599967965537,FES Receiver,2020-09-13 05:32:45.734827,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3630 mV,19 C,2 Degree,98 Times,
2275,1819828,70B3D50070001733,1599975165303,FES Receiver,2020-09-13 07:32:45.501348,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3630 mV,19 C,1 Degree,100 Times,
2274,1820629,70B3D50070001733,1599978765178,FES Receiver,2020-09-13 08:32:45.37582,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3630 mV,20 C,2 Degree,101 Times,
2273,1822237,70B3D50070001733,1599985964886,FES Receiver,2020-09-13 10:32:45.086284,"['SS', 'Standalone', 'version_184']",70001733,SENS_EVENT_MEASURE,64 cm,3640 mV,25 C,1 Degree,103 Times,
