,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
6878,597907,70B3D50070001727,1588979275206,hi3,2020-05-09 01:07:55.38569,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3600 mV,16 C,0 Degree,62 Times,
6877,598135,70B3D50070001727,1588982875017,hi3,2020-05-09 02:07:55.19329,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3600 mV,13 C,0 Degree,63 Times,
6876,598638,70B3D50070001727,1588990074660,hi3,2020-05-09 04:07:54.830654,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3590 mV,10 C,0 Degree,65 Times,
6875,598913,70B3D50070001727,1588993674471,hi3,2020-05-09 05:07:54.645066,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3590 mV,12 C,0 Degree,66 Times,
6874,599164,70B3D50070001727,1588997274302,hi3,2020-05-09 06:07:54.464359,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3590 mV,11 C,0 Degree,67 Times,
6873,599421,70B3D50070001727,1589000874113,hi3,2020-05-09 07:07:54.270967,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3590 mV,13 C,0 Degree,68 Times,
6872,599663,70B3D50070001727,1589004473705,hi3,2020-05-09 08:07:53.859388,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,64 cm,3600 mV,14 C,0 Degree,69 Times,
6871,599917,70B3D50070001727,1589008073516,hi3,2020-05-09 09:07:53.671258,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,64 cm,3600 mV,14 C,0 Degree,70 Times,
6870,600157,70B3D50070001727,1589011673127,hi3,2020-05-09 10:07:53.274489,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,68 cm,3610 mV,14 C,0 Degree,71 Times,
6869,600418,70B3D50070001727,1589015273138,hi3,2020-05-09 11:07:53.282382,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,50 cm,3620 mV,17 C,0 Degree,72 Times,
6868,600652,70B3D50070001727,1589018872709,hi3,2020-05-09 12:07:52.850039,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,96 cm,3610 mV,18 C,0 Degree,73 Times,
6867,600893,70B3D50070001727,1589022472540,hi3,2020-05-09 13:07:52.677386,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,92 cm,3610 mV,17 C,0 Degree,74 Times,
6866,601401,70B3D50070001727,1589029672162,hi3,2020-05-09 15:07:52.293871,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,92 cm,3610 mV,17 C,0 Degree,76 Times,
6865,601652,70B3D50070001727,1589033272173,hi3,2020-05-09 16:07:52.300531,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3610 mV,15 C,0 Degree,77 Times,
6864,601910,70B3D50070001727,1589036871784,hi3,2020-05-09 17:07:51.909332,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,92 cm,3610 mV,15 C,0 Degree,78 Times,
6863,602170,70B3D50070001727,1589040471575,hi3,2020-05-09 18:07:51.697045,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,92 cm,3610 mV,15 C,0 Degree,79 Times,
6862,602712,70B3D50070001727,1589047673099,hi3,2020-05-09 20:07:53.272849,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3610 mV,16 C,0 Degree,81 Times,
6861,602974,70B3D50070001727,1589051272911,hi3,2020-05-09 21:07:53.080229,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3610 mV,14 C,0 Degree,82 Times,
6860,603203,70B3D50070001727,1589054872742,hi3,2020-05-09 22:07:52.908209,"['SS', 'Standalone', 'version_184']",70001727,SENS_EVENT_MEASURE,48 cm,3600 mV,12 C,0 Degree,83 Times,
