,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7170,597840,70B3D500700016F2,1588978593079,hi3,2020-05-09 00:56:33.258073,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,96 cm,3590 mV,16 C,0 Degree,136 Times,
7169,598074,70B3D500700016F2,1588982192910,hi3,2020-05-09 01:56:33.08622,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3590 mV,15 C,0 Degree,137 Times,
7168,598323,70B3D500700016F2,1588985792562,hi3,2020-05-09 02:56:32.737118,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,96 cm,3580 mV,14 C,1 Degree,138 Times,
7167,598574,70B3D500700016F2,1588989392393,hi3,2020-05-09 03:56:32.561572,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,96 cm,3580 mV,13 C,0 Degree,139 Times,
7166,598839,70B3D500700016F2,1588992992404,hi3,2020-05-09 04:56:32.568998,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3580 mV,15 C,1 Degree,140 Times,
7165,599100,70B3D500700016F2,1588996592216,hi3,2020-05-09 05:56:32.377821,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,90 cm,3580 mV,15 C,0 Degree,141 Times,
7164,599350,70B3D500700016F2,1589000191966,hi3,2020-05-09 06:56:32.125507,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,96 cm,3580 mV,17 C,0 Degree,142 Times,
7163,599603,70B3D500700016F2,1589003791717,hi3,2020-05-09 07:56:31.876833,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,96 cm,3600 mV,16 C,1 Degree,143 Times,
7162,599846,70B3D500700016F2,1589007391549,hi3,2020-05-09 08:56:31.706084,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3600 mV,15 C,0 Degree,144 Times,
7161,600098,70B3D500700016F2,1589010991300,hi3,2020-05-09 09:56:31.448627,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3600 mV,17 C,0 Degree,145 Times,
7160,600345,70B3D500700016F2,1589014591291,hi3,2020-05-09 10:56:31.435125,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,52 cm,3620 mV,25 C,1 Degree,146 Times,
7159,601080,70B3D500700016F2,1589025390724,hi3,2020-05-09 13:56:30.860777,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,52 cm,3620 mV,19 C,0 Degree,149 Times,
7158,601829,70B3D500700016F2,1589036189957,hi3,2020-05-09 16:56:30.083019,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,88 cm,3610 mV,16 C,0 Degree,152 Times,
7157,602093,70B3D500700016F2,1589039790008,hi3,2020-05-09 17:56:30.130742,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3610 mV,17 C,0 Degree,153 Times,
7156,602366,70B3D500700016F2,1589043389639,hi3,2020-05-09 18:56:29.757724,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3610 mV,16 C,1 Degree,154 Times,
7155,602642,70B3D500700016F2,1589046991120,hi3,2020-05-09 19:56:31.294175,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3610 mV,18 C,0 Degree,155 Times,
7154,602903,70B3D500700016F2,1589050590944,hi3,2020-05-09 20:56:31.115928,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3600 mV,18 C,1 Degree,156 Times,
7153,603146,70B3D500700016F2,1589054190760,hi3,2020-05-09 21:56:30.928712,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3600 mV,18 C,1 Degree,157 Times,
7152,603388,70B3D500700016F2,1589057790606,hi3,2020-05-09 22:56:30.769235,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3600 mV,16 C,0 Degree,158 Times,
7151,603888,70B3D500700016F2,1589064990268,hi3,2020-05-10 00:56:30.425576,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3600 mV,16 C,0 Degree,160 Times,
7150,604139,70B3D500700016F2,1589068590092,hi3,2020-05-10 01:56:30.244527,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,90 cm,3600 mV,16 C,0 Degree,161 Times,
7149,604396,70B3D500700016F2,1589072193990,hi3,2020-05-10 02:56:34.144548,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,90 cm,3590 mV,13 C,1 Degree,162 Times,
7148,604661,70B3D500700016F2,1589075789741,hi3,2020-05-10 03:56:29.88736,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3600 mV,14 C,0 Degree,163 Times,
7147,604929,70B3D500700016F2,1589079389592,hi3,2020-05-10 04:56:29.733342,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3600 mV,14 C,0 Degree,164 Times,
7146,605209,70B3D500700016F2,1589082989603,hi3,2020-05-10 05:56:29.742802,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3600 mV,16 C,0 Degree,165 Times,
7145,605471,70B3D500700016F2,1589086589415,hi3,2020-05-10 06:56:29.549786,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3600 mV,15 C,0 Degree,166 Times,
7144,605969,70B3D500700016F2,1589093789077,hi3,2020-05-10 08:56:29.204123,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3610 mV,16 C,0 Degree,168 Times,
7143,606227,70B3D500700016F2,1589097388728,hi3,2020-05-10 09:56:28.852221,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,78 cm,3620 mV,22 C,0 Degree,169 Times,
7142,606480,70B3D500700016F2,1589100988479,hi3,2020-05-10 10:56:28.602816,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,98 cm,3630 mV,25 C,1 Degree,170 Times,
7141,606740,70B3D500700016F2,1589104588290,hi3,2020-05-10 11:56:28.410919,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,100 cm,3640 mV,30 C,2 Degree,171 Times,
7140,606987,70B3D500700016F2,1589108188161,hi3,2020-05-10 12:56:28.275,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,78 cm,3640 mV,27 C,0 Degree,172 Times,
7139,607248,70B3D500700016F2,1589111787932,hi3,2020-05-10 13:56:28.04343,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,100 cm,3650 mV,43 C,2 Degree,173 Times,
7138,607502,70B3D500700016F2,1589115367764,hi3,2020-05-10 14:56:07.870314,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,100 cm,3650 mV,45 C,2 Degree,174 Times,
7137,607755,70B3D500700016F2,1589118967635,hi3,2020-05-10 15:56:07.73729,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,100 cm,3650 mV,44 C,3 Degree,175 Times,
7136,608006,70B3D500700016F2,1589122567477,hi3,2020-05-10 16:56:07.579786,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,98 cm,3630 mV,30 C,1 Degree,176 Times,
7135,608260,70B3D500700016F2,1589126167317,hi3,2020-05-10 17:56:07.412058,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3630 mV,26 C,0 Degree,177 Times,
7134,608513,70B3D500700016F2,1589129767134,hi3,2020-05-10 18:56:07.22526,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3620 mV,25 C,1 Degree,178 Times,
7133,608783,70B3D500700016F2,1589133368581,hi3,2020-05-10 19:56:08.772271,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3610 mV,22 C,1 Degree,179 Times,
7132,609043,70B3D500700016F2,1589136968392,hi3,2020-05-10 20:56:08.580759,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3600 mV,18 C,0 Degree,180 Times,
7131,609312,70B3D500700016F2,1589140568203,hi3,2020-05-10 21:56:08.387662,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3600 mV,17 C,0 Degree,181 Times,
7130,609578,70B3D500700016F2,1589144168054,hi3,2020-05-10 22:56:08.234592,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3590 mV,15 C,0 Degree,182 Times,
7129,609827,70B3D500700016F2,1589147767851,hi3,2020-05-10 23:56:08.029298,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3590 mV,17 C,0 Degree,183 Times,
7128,610087,70B3D500700016F2,1589151367696,hi3,2020-05-11 00:56:07.870598,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3590 mV,15 C,1 Degree,184 Times,
7127,610350,70B3D500700016F2,1589154967512,hi3,2020-05-11 01:56:07.683093,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3590 mV,16 C,0 Degree,185 Times,
7126,610601,70B3D500700016F2,1589158567364,hi3,2020-05-11 02:56:07.531324,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3590 mV,17 C,1 Degree,186 Times,
7125,610873,70B3D500700016F2,1589162167169,hi3,2020-05-11 03:56:07.335472,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3580 mV,13 C,0 Degree,187 Times,
7124,611138,70B3D500700016F2,1589165767021,hi3,2020-05-11 04:56:07.180432,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3580 mV,15 C,0 Degree,188 Times,
7123,611419,70B3D500700016F2,1589169366837,hi3,2020-05-11 05:56:06.996846,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3570 mV,13 C,0 Degree,189 Times,
7122,611955,70B3D500700016F2,1589176566619,hi3,2020-05-11 07:56:06.766967,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3560 mV,11 C,0 Degree,191 Times,
7121,612220,70B3D500700016F2,1589180166370,hi3,2020-05-11 08:56:06.514338,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3560 mV,9 C,0 Degree,192 Times,
7120,612480,70B3D500700016F2,1589183766241,hi3,2020-05-11 09:56:06.382197,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3550 mV,10 C,0 Degree,193 Times,
7119,612726,70B3D500700016F2,1589187366093,hi3,2020-05-11 10:56:06.229567,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,94 cm,3550 mV,10 C,0 Degree,194 Times,
7118,612993,70B3D500700016F2,1589190965984,hi3,2020-05-11 11:56:06.117925,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3550 mV,10 C,0 Degree,195 Times,
7117,613247,70B3D500700016F2,1589194566049,hi3,2020-05-11 12:56:06.179143,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3560 mV,10 C,0 Degree,196 Times,
7116,614048,70B3D500700016F2,1589205365462,hi3,2020-05-11 15:56:05.584003,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,88 cm,3570 mV,11 C,0 Degree,199 Times,
7115,614302,70B3D500700016F2,1589208965499,hi3,2020-05-11 16:56:05.616046,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3570 mV,13 C,0 Degree,200 Times,
7114,614571,70B3D500700016F2,1589212565365,hi3,2020-05-11 17:56:05.47612,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3570 mV,12 C,0 Degree,201 Times,
7113,614818,70B3D500700016F2,1589216165222,hi3,2020-05-11 18:56:05.32921,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3580 mV,13 C,0 Degree,202 Times,
7112,615305,70B3D500700016F2,1589223366574,hi3,2020-05-11 20:56:06.765239,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3570 mV,12 C,1 Degree,204 Times,
7111,615559,70B3D500700016F2,1589226966227,hi3,2020-05-11 21:56:06.422297,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,88 cm,3570 mV,11 C,1 Degree,205 Times,
7110,616069,70B3D500700016F2,1589234166149,hi3,2020-05-11 23:56:06.333785,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3570 mV,11 C,0 Degree,207 Times,
7109,616310,70B3D500700016F2,1589237765920,hi3,2020-05-12 00:56:06.097099,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3560 mV,10 C,0 Degree,208 Times,
7108,616576,70B3D500700016F2,1589241365792,hi3,2020-05-12 01:56:05.964664,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,84 cm,3560 mV,6 C,1 Degree,209 Times,
7107,616837,70B3D500700016F2,1589244965662,hi3,2020-05-12 02:56:05.831199,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,90 cm,3560 mV,6 C,0 Degree,210 Times,
7106,617096,70B3D500700016F2,1589248569534,hi3,2020-05-12 03:56:09.700458,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,90 cm,3560 mV,6 C,0 Degree,211 Times,
7105,617372,70B3D500700016F2,1589252165425,hi3,2020-05-12 04:56:05.586476,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,92 cm,3560 mV,5 C,0 Degree,212 Times,
7104,617661,70B3D500700016F2,1589255765336,hi3,2020-05-12 05:56:05.492996,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,86 cm,3550 mV,8 C,0 Degree,213 Times,
7103,617946,70B3D500700016F2,1589259365313,hi3,2020-05-12 06:56:05.465966,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,84 cm,3560 mV,8 C,0 Degree,214 Times,
7102,618244,70B3D500700016F2,1589262965278,hi3,2020-05-12 07:56:05.429995,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3570 mV,10 C,0 Degree,215 Times,
7101,618504,70B3D500700016F2,1589266565149,hi3,2020-05-12 08:56:05.296291,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,50 cm,3580 mV,11 C,0 Degree,216 Times,
7100,618759,70B3D500700016F2,1589270164840,hi3,2020-05-12 09:56:04.9846,"['SS', 'Standalone', 'version_184']",700016f2,SENS_EVENT_MEASURE,74 cm,3630 mV,28 C,1 Degree,217 Times,
