,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
2186,772431,70B3D50070001714,1591536557523,FES Receiver,2020-06-07 15:29:17.640927,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,25 C,3 Degree,104 Times,
2185,772894,70B3D50070001714,1591543757333,FES Receiver,2020-06-07 17:29:17.443366,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,24 C,2 Degree,106 Times,
2184,773147,70B3D50070001714,1591547357233,FES Receiver,2020-06-07 18:29:17.340042,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,22 C,2 Degree,107 Times,
2183,774133,70B3D50070001714,1591561758628,FES Receiver,2020-06-07 22:29:18.794629,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,14 C,2 Degree,111 Times,
2182,774396,70B3D50070001714,1591565358759,FES Receiver,2020-06-07 23:29:18.921403,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,112 cm,3630 mV,10 C,3 Degree,112 Times,
2181,774634,70B3D50070001714,1591568958719,FES Receiver,2020-06-08 00:29:18.875331,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3630 mV,11 C,3 Degree,113 Times,
2180,775129,70B3D50070001714,1591576158481,FES Receiver,2020-06-08 02:29:18.629837,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3620 mV,7 C,3 Degree,115 Times,
2179,776150,70B3D50070001714,1591590558437,FES Receiver,2020-06-08 06:29:19.853673,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3620 mV,8 C,3 Degree,119 Times,
2178,776691,70B3D50070001714,1591597770316,FES Receiver,2020-06-08 08:29:30.444375,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3630 mV,12 C,3 Degree,121 Times,
2177,776971,70B3D50070001714,1591601358319,FES Receiver,2020-06-08 09:29:18.4387,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3640 mV,11 C,2 Degree,122 Times,
2176,779282,70B3D50070001714,1591633757599,FES Receiver,2020-06-08 18:29:17.685856,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3650 mV,17 C,2 Degree,131 Times,
2175,780293,70B3D50070001714,1591648158950,FES Receiver,2020-06-08 22:29:19.13103,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3640 mV,11 C,2 Degree,135 Times,
2174,781041,70B3D50070001714,1591658958812,FES Receiver,2020-06-09 01:29:18.988239,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3630 mV,9 C,4 Degree,138 Times,
2173,781811,70B3D50070001714,1591669758725,FES Receiver,2020-06-09 04:29:18.886927,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3630 mV,9 C,3 Degree,141 Times,
2172,782061,70B3D50070001714,1591673358936,FES Receiver,2020-06-09 05:29:19.096412,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3630 mV,7 C,3 Degree,142 Times,
2171,782313,70B3D50070001714,1591676958659,FES Receiver,2020-06-09 06:29:18.809601,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3630 mV,9 C,3 Degree,143 Times,
2170,818920,70B3D50070001714,1592206482818,FES Receiver,2020-06-15 09:34:42.944874,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,13 C,2 Degree,34 Times,
2169,1060697,70B3D50070001714,1594722759588,FES Receiver,2020-07-14 12:32:39.707668,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,116 cm,3650 mV,23 C,3 Degree,221 Times,
2168,1061748,70B3D50070001714,1594729679171,FES Receiver,2020-07-14 14:27:59.276907,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3660 mV,36 C,1 Degree,223 Times,
2167,1065527,70B3D50070001714,1594758480213,FES Receiver,2020-07-14 22:28:00.391593,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,134 cm,3650 mV,14 C,2 Degree,231 Times,
2166,1065994,70B3D50070001714,1594762080295,FES Receiver,2020-07-14 23:28:00.467258,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,134 cm,3650 mV,14 C,2 Degree,232 Times,
2165,1067866,70B3D50070001714,1594776479896,FES Receiver,2020-07-15 03:28:00.04702,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,132 cm,3640 mV,13 C,3 Degree,236 Times,
2164,1068760,70B3D50070001714,1594783679748,FES Receiver,2020-07-15 05:27:59.892105,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,132 cm,3640 mV,11 C,2 Degree,238 Times,
2163,1070714,70B3D50070001714,1594798079560,FES Receiver,2020-07-15 09:27:59.685864,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3640 mV,12 C,3 Degree,242 Times,
2162,1071240,70B3D50070001714,1594801679486,FES Receiver,2020-07-15 10:27:59.609016,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3650 mV,14 C,2 Degree,243 Times,
2161,1072211,70B3D50070001714,1594808884318,FES Receiver,2020-07-15 12:28:04.436152,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3650 mV,16 C,2 Degree,245 Times,
2160,1073655,70B3D50070001714,1594819679069,FES Receiver,2020-07-15 15:27:59.170575,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3660 mV,37 C,2 Degree,248 Times,
2159,1075208,70B3D50070001714,1594830478802,FES Receiver,2020-07-15 18:27:58.891208,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3660 mV,27 C,2 Degree,251 Times,
2158,1075669,70B3D50070001714,1594834080386,FES Receiver,2020-07-15 19:28:00.574958,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3660 mV,27 C,2 Degree,252 Times,
2157,1077487,70B3D50070001714,1594848480076,FES Receiver,2020-07-15 23:28:00.250185,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,14 C,2 Degree,0 Times,
2156,1079320,70B3D50070001714,1594862879830,FES Receiver,2020-07-16 03:27:59.988148,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,13 C,2 Degree,4 Times,
2155,1081184,70B3D50070001714,1594877279593,FES Receiver,2020-07-16 07:27:59.734465,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,13 C,1 Degree,8 Times,
2154,1083966,70B3D50070001714,1594895279272,FES Receiver,2020-07-16 12:27:59.392545,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3650 mV,16 C,3 Degree,13 Times,
2153,1084965,70B3D50070001714,1594902479113,FES Receiver,2020-07-16 14:27:59.224246,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,62 cm,3650 mV,18 C,3 Degree,15 Times,
2152,1087362,70B3D50070001714,1594920480508,FES Receiver,2020-07-16 19:28:00.704327,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,12 C,2 Degree,20 Times,
2151,1089189,70B3D50070001714,1594934880191,FES Receiver,2020-07-16 23:28:00.373042,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,12 C,224 Degree,24 Times,
2150,1090084,70B3D50070001714,1594942080062,FES Receiver,2020-07-17 01:28:00.234839,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,13 C,3 Degree,26 Times,
2149,1090537,70B3D50070001714,1594945680031,FES Receiver,2020-07-17 02:28:00.200539,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,12 C,2 Degree,27 Times,
2148,1091904,70B3D50070001714,1594956479834,FES Receiver,2020-07-17 05:27:59.992846,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,13 C,3 Degree,30 Times,
2147,1094399,70B3D50070001714,1594974479585,FES Receiver,2020-07-17 10:27:59.721054,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,16 C,3 Degree,35 Times,
2146,1096439,70B3D50070001714,1594988879247,FES Receiver,2020-07-17 14:27:59.366483,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3660 mV,36 C,2 Degree,39 Times,
2145,1096925,70B3D50070001714,1594992479137,FES Receiver,2020-07-17 15:27:59.253756,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3660 mV,36 C,2 Degree,40 Times,
2144,1097379,70B3D50070001714,1594996079067,FES Receiver,2020-07-17 16:27:59.180023,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3660 mV,27 C,2 Degree,41 Times,
2143,1098325,70B3D50070001714,1595003258871,FES Receiver,2020-07-17 18:27:38.974536,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3660 mV,22 C,2 Degree,43 Times,
2142,1099673,70B3D50070001714,1595014060368,FES Receiver,2020-07-17 21:27:40.506464,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,16 C,2 Degree,46 Times,
2141,1100598,70B3D50070001714,1595021260188,FES Receiver,2020-07-17 23:27:40.3193,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,16 C,2 Degree,48 Times,
2140,1101527,70B3D50070001714,1595028460068,FES Receiver,2020-07-18 01:27:40.190092,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,12 C,3 Degree,50 Times,
2139,1103400,70B3D50070001714,1595042859820,FES Receiver,2020-07-18 05:27:39.925615,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,14 C,3 Degree,54 Times,
2138,1104306,70B3D50070001714,1595050059670,FES Receiver,2020-07-18 07:27:39.768564,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,14 C,2 Degree,56 Times,
2137,1107089,70B3D50070001714,1595071659213,FES Receiver,2020-07-18 13:27:39.286411,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,110 cm,3660 mV,30 C,2 Degree,62 Times,
2136,1107543,70B3D50070001714,1595075259303,FES Receiver,2020-07-18 14:27:39.373809,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,110 cm,3660 mV,38 C,1 Degree,63 Times,
2135,1108011,70B3D50070001714,1595078859085,FES Receiver,2020-07-18 15:27:39.146765,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3660 mV,37 C,1 Degree,64 Times,
2134,1108918,70B3D50070001714,1595086058894,FES Receiver,2020-07-18 17:27:38.951748,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3660 mV,37 C,2 Degree,66 Times,
2133,1109366,70B3D50070001714,1595089658826,FES Receiver,2020-07-18 18:27:38.876508,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,110 cm,3660 mV,30 C,2 Degree,67 Times,
2132,1111637,70B3D50070001714,1595107660021,FES Receiver,2020-07-18 23:27:40.199041,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,106 cm,3650 mV,15 C,3 Degree,72 Times,
2131,1112100,70B3D50070001714,1595111259950,FES Receiver,2020-07-19 00:27:40.124242,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,66 cm,3650 mV,15 C,3 Degree,73 Times,
2130,1112549,70B3D50070001714,1595114859880,FES Receiver,2020-07-19 01:27:40.049223,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,14 C,3 Degree,74 Times,
2129,1113907,70B3D50070001714,1595125659772,FES Receiver,2020-07-19 04:27:39.929536,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,12 C,2 Degree,77 Times,
2128,1114363,70B3D50070001714,1595129259639,FES Receiver,2020-07-19 05:27:39.793195,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,10 C,3 Degree,78 Times,
2127,1114815,70B3D50070001714,1595132859606,FES Receiver,2020-07-19 06:27:43.094799,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3640 mV,11 C,2 Degree,79 Times,
2126,1116656,70B3D50070001714,1595147259391,FES Receiver,2020-07-19 10:27:39.524577,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,64 cm,3650 mV,17 C,2 Degree,83 Times,
2125,1120316,70B3D50070001714,1595176058730,FES Receiver,2020-07-19 18:27:38.832872,"['SS', 'Standalone', 'version_184']",70001714,SENS_EVENT_MEASURE,108 cm,3660 mV,33 C,2 Degree,91 Times,
