,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7101,597854,70B3D50070001777,1588978718302,hi3,2020-05-09 00:58:38.485176,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3580 mV,18 C,0 Degree,161 Times,
7100,598089,70B3D50070001777,1588982318148,hi3,2020-05-09 01:58:38.324157,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3570 mV,18 C,0 Degree,162 Times,
7099,598342,70B3D50070001777,1588985917979,hi3,2020-05-09 02:58:38.154346,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3570 mV,18 C,0 Degree,163 Times,
7098,598592,70B3D50070001777,1588989517830,hi3,2020-05-09 03:58:38.00216,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3570 mV,16 C,0 Degree,164 Times,
7097,598862,70B3D50070001777,1588993117682,hi3,2020-05-09 04:58:37.846939,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3570 mV,15 C,0 Degree,165 Times,
7096,599119,70B3D50070001777,1588996717533,hi3,2020-05-09 05:58:37.699934,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3570 mV,15 C,0 Degree,166 Times,
7095,599372,70B3D50070001777,1589000317404,hi3,2020-05-09 06:58:37.561556,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3570 mV,13 C,0 Degree,167 Times,
7094,599622,70B3D50070001777,1589003917261,hi3,2020-05-09 07:58:37.415934,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,42 cm,3580 mV,16 C,0 Degree,168 Times,
7093,599868,70B3D50070001777,1589007517246,hi3,2020-05-09 08:58:37.397621,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,40 cm,3580 mV,16 C,0 Degree,169 Times,
7092,600115,70B3D50070001777,1589011117104,hi3,2020-05-09 09:58:37.250992,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,40 cm,3590 mV,18 C,0 Degree,170 Times,
7091,600367,70B3D50070001777,1589014716768,hi3,2020-05-09 10:58:36.913426,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,44 cm,3600 mV,23 C,0 Degree,171 Times,
7090,600611,70B3D50070001777,1589018316760,hi3,2020-05-09 11:58:36.902562,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3600 mV,21 C,0 Degree,172 Times,
7089,601343,70B3D50070001777,1589029116262,hi3,2020-05-09 14:58:36.394107,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3600 mV,19 C,0 Degree,175 Times,
7088,601607,70B3D50070001777,1589032716104,hi3,2020-05-09 15:58:36.234058,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3590 mV,16 C,0 Degree,176 Times,
7087,602113,70B3D50070001777,1589039915786,hi3,2020-05-09 17:58:35.907058,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3590 mV,16 C,0 Degree,178 Times,
7086,602389,70B3D50070001777,1589043515557,hi3,2020-05-09 18:58:35.676146,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3570 mV,18 C,0 Degree,179 Times,
7085,602664,70B3D50070001777,1589047117157,hi3,2020-05-09 19:58:37.330817,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3590 mV,18 C,1 Degree,180 Times,
7084,602922,70B3D50070001777,1589050716981,hi3,2020-05-09 20:58:37.153333,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3590 mV,15 C,1 Degree,181 Times,
7083,603164,70B3D50070001777,1589054316838,hi3,2020-05-09 21:58:37.005991,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3590 mV,16 C,0 Degree,182 Times,
7082,603409,70B3D50070001777,1589057916683,hi3,2020-05-09 22:58:36.845824,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3590 mV,16 C,0 Degree,183 Times,
7081,603663,70B3D50070001777,1589061516534,hi3,2020-05-09 23:58:36.693587,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3590 mV,15 C,1 Degree,184 Times,
7080,603912,70B3D50070001777,1589065116405,hi3,2020-05-10 00:58:36.562047,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3580 mV,14 C,0 Degree,185 Times,
7079,604163,70B3D50070001777,1589068716236,hi3,2020-05-10 01:58:36.390978,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3580 mV,15 C,0 Degree,186 Times,
7078,604418,70B3D50070001777,1589072316093,hi3,2020-05-10 02:58:36.242738,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3580 mV,16 C,0 Degree,187 Times,
7077,604685,70B3D50070001777,1589075915959,hi3,2020-05-10 03:58:36.103678,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3580 mV,15 C,0 Degree,188 Times,
7076,604955,70B3D50070001777,1589079515810,hi3,2020-05-10 04:58:35.951278,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3580 mV,15 C,0 Degree,189 Times,
7075,605236,70B3D50070001777,1589083115681,hi3,2020-05-10 05:58:35.82384,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3580 mV,15 C,0 Degree,190 Times,
7074,605499,70B3D50070001777,1589086715552,hi3,2020-05-10 06:58:35.699218,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3580 mV,14 C,0 Degree,191 Times,
7073,605991,70B3D50070001777,1589093915234,hi3,2020-05-10 08:58:35.360966,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3590 mV,16 C,0 Degree,193 Times,
7072,606251,70B3D50070001777,1589097515091,hi3,2020-05-10 09:58:35.215373,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3610 mV,23 C,0 Degree,194 Times,
7071,606502,70B3D50070001777,1589101114897,hi3,2020-05-10 10:58:35.016772,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3620 mV,25 C,0 Degree,195 Times,
7070,606762,70B3D50070001777,1589104714728,hi3,2020-05-10 11:58:34.843767,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3630 mV,29 C,0 Degree,196 Times,
7069,607275,70B3D50070001777,1589111914270,hi3,2020-05-10 13:58:34.378938,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3630 mV,35 C,0 Degree,198 Times,
7068,607525,70B3D50070001777,1589115514201,hi3,2020-05-10 14:58:34.30782,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3620 mV,28 C,0 Degree,199 Times,
7067,607782,70B3D50070001777,1589119114012,hi3,2020-05-10 15:58:34.115418,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3620 mV,25 C,0 Degree,200 Times,
7066,608028,70B3D50070001777,1589122713763,hi3,2020-05-10 16:58:33.861048,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,122 cm,3620 mV,26 C,0 Degree,201 Times,
7065,608285,70B3D50070001777,1589126313678,hi3,2020-05-10 17:58:33.773327,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3610 mV,29 C,0 Degree,202 Times,
7064,608538,70B3D50070001777,1589129913485,hi3,2020-05-10 18:58:33.578957,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3610 mV,25 C,0 Degree,203 Times,
7063,608808,70B3D50070001777,1589133514958,hi3,2020-05-10 19:58:35.148865,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3600 mV,20 C,0 Degree,204 Times,
7062,609337,70B3D50070001777,1589140714640,hi3,2020-05-10 21:58:34.82548,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3590 mV,16 C,0 Degree,206 Times,
7061,609603,70B3D50070001777,1589144314497,hi3,2020-05-10 22:58:34.677714,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3590 mV,14 C,0 Degree,207 Times,
7060,609851,70B3D50070001777,1589147914342,hi3,2020-05-10 23:58:34.51909,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3590 mV,16 C,0 Degree,208 Times,
7059,610107,70B3D50070001777,1589151514193,hi3,2020-05-11 00:58:34.366985,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3590 mV,15 C,0 Degree,209 Times,
7058,610377,70B3D50070001777,1589155114044,hi3,2020-05-11 01:58:34.213904,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3580 mV,15 C,1 Degree,210 Times,
7057,610626,70B3D50070001777,1589158713895,hi3,2020-05-11 02:58:34.061679,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3580 mV,16 C,0 Degree,211 Times,
7056,610891,70B3D50070001777,1589162313786,hi3,2020-05-11 03:58:33.948236,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3580 mV,14 C,0 Degree,212 Times,
7055,611162,70B3D50070001777,1589165913677,hi3,2020-05-11 04:58:33.834606,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3570 mV,14 C,0 Degree,213 Times,
7054,611445,70B3D50070001777,1589169513548,hi3,2020-05-11 05:58:33.708672,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,128 cm,3570 mV,13 C,0 Degree,214 Times,
7053,611977,70B3D50070001777,1589176713316,hi3,2020-05-11 07:58:33.467952,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,124 cm,3560 mV,9 C,0 Degree,216 Times,
7052,612245,70B3D50070001777,1589180313208,hi3,2020-05-11 08:58:33.354952,"['SS', 'Standalone', 'version_184']",70001777,SENS_EVENT_MEASURE,126 cm,3550 mV,11 C,0 Degree,217 Times,
