,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7127,597748,70B3D50070001742,1588978016530,hi3,2020-05-09 00:46:56.71559,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,54 cm,3600 mV,18 C,4 Degree,162 Times,
7126,597981,70B3D50070001742,1588981616321,hi3,2020-05-09 01:46:56.498776,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,56 cm,3600 mV,20 C,6 Degree,163 Times,
7125,598216,70B3D50070001742,1588985216113,hi3,2020-05-09 02:46:56.28645,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,54 cm,3600 mV,18 C,5 Degree,164 Times,
7124,598718,70B3D50070001742,1588992415715,hi3,2020-05-09 04:46:55.88185,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,56 cm,3590 mV,18 C,5 Degree,166 Times,
7123,598991,70B3D50070001742,1588996015526,hi3,2020-05-09 05:46:55.689815,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,54 cm,3590 mV,16 C,5 Degree,167 Times,
7122,599247,70B3D50070001742,1588999615317,hi3,2020-05-09 06:46:55.477508,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,58 cm,3590 mV,17 C,4 Degree,168 Times,
7121,599500,70B3D50070001742,1589003215128,hi3,2020-05-09 07:46:55.284904,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,58 cm,3600 mV,18 C,4 Degree,169 Times,
7120,599744,70B3D50070001742,1589006814920,hi3,2020-05-09 08:46:55.071706,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,56 cm,3600 mV,20 C,5 Degree,170 Times,
7119,600003,70B3D50070001742,1589010414711,hi3,2020-05-09 09:46:54.859607,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,56 cm,3610 mV,18 C,5 Degree,171 Times,
7118,600241,70B3D50070001742,1589014014502,hi3,2020-05-09 10:46:54.647954,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,60 cm,3620 mV,21 C,5 Degree,172 Times,
7117,600493,70B3D50070001742,1589017614293,hi3,2020-05-09 11:46:54.435163,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3620 mV,24 C,4 Degree,173 Times,
7116,600738,70B3D50070001742,1589021214084,hi3,2020-05-09 12:46:54.222708,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,40 cm,3620 mV,21 C,5 Degree,174 Times,
7115,600975,70B3D50070001742,1589024813855,hi3,2020-05-09 13:46:53.990796,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,46 cm,3620 mV,24 C,5 Degree,175 Times,
7114,601225,70B3D50070001742,1589028418646,hi3,2020-05-09 14:46:58.784132,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,46 cm,3620 mV,18 C,5 Degree,176 Times,
7113,601488,70B3D50070001742,1589032013437,hi3,2020-05-09 15:46:53.566446,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3610 mV,19 C,5 Degree,177 Times,
7112,601730,70B3D50070001742,1589035613229,hi3,2020-05-09 16:46:53.355304,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3610 mV,19 C,5 Degree,178 Times,
7111,601986,70B3D50070001742,1589039213020,hi3,2020-05-09 17:46:53.142457,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3610 mV,18 C,5 Degree,179 Times,
7110,602256,70B3D50070001742,1589042812817,hi3,2020-05-09 18:46:52.935625,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3610 mV,19 C,4 Degree,180 Times,
7109,602796,70B3D50070001742,1589050014095,hi3,2020-05-09 20:46:54.265882,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,40 cm,3610 mV,19 C,5 Degree,182 Times,
7108,603044,70B3D50070001742,1589053613886,hi3,2020-05-09 21:46:54.053322,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3610 mV,20 C,5 Degree,183 Times,
7107,603283,70B3D50070001742,1589057213682,hi3,2020-05-09 22:46:53.847127,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3600 mV,18 C,6 Degree,184 Times,
7106,603543,70B3D50070001742,1589060813488,hi3,2020-05-09 23:46:53.648224,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3600 mV,16 C,4 Degree,185 Times,
7105,603786,70B3D50070001742,1589064413279,hi3,2020-05-10 00:46:53.435823,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3600 mV,15 C,5 Degree,186 Times,
7104,604041,70B3D50070001742,1589068013095,hi3,2020-05-10 01:46:53.249095,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3600 mV,19 C,5 Degree,187 Times,
7103,604281,70B3D50070001742,1589071612881,hi3,2020-05-10 02:46:53.033223,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3600 mV,16 C,6 Degree,188 Times,
7102,604815,70B3D50070001742,1589078812503,hi3,2020-05-10 04:46:52.648181,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3600 mV,15 C,4 Degree,190 Times,
7101,605091,70B3D50070001742,1589082412316,hi3,2020-05-10 05:46:52.471595,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3590 mV,17 C,4 Degree,191 Times,
7100,605622,70B3D50070001742,1589089611917,hi3,2020-05-10 07:46:52.048397,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3600 mV,16 C,4 Degree,193 Times,
7099,606112,70B3D50070001742,1589096811519,hi3,2020-05-10 09:46:51.644846,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3620 mV,22 C,4 Degree,195 Times,
7098,606371,70B3D50070001742,1589100411290,hi3,2020-05-10 10:46:51.411026,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3630 mV,24 C,5 Degree,196 Times,
7097,606883,70B3D50070001742,1589107610852,hi3,2020-05-10 12:46:50.965308,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3640 mV,29 C,6 Degree,198 Times,
7096,607146,70B3D50070001742,1589111210643,hi3,2020-05-10 13:46:50.75385,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3640 mV,28 C,5 Degree,199 Times,
7095,607403,70B3D50070001742,1589114810414,hi3,2020-05-10 14:46:50.54271,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,40 cm,3640 mV,30 C,5 Degree,200 Times,
7094,607653,70B3D50070001742,1589118410206,hi3,2020-05-10 15:46:50.309103,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,38 cm,3640 mV,28 C,5 Degree,201 Times,
7093,607911,70B3D50070001742,1589122009976,hi3,2020-05-10 16:46:50.076264,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,38 cm,3640 mV,30 C,5 Degree,202 Times,
7092,608152,70B3D50070001742,1589125609773,hi3,2020-05-10 17:46:49.868359,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,38 cm,3640 mV,29 C,5 Degree,203 Times,
7091,608673,70B3D50070001742,1589132810972,hi3,2020-05-10 19:46:51.163786,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,38 cm,3620 mV,22 C,6 Degree,205 Times,
7090,608932,70B3D50070001742,1589136410762,hi3,2020-05-10 20:46:50.952011,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,38 cm,3620 mV,19 C,5 Degree,206 Times,
7089,609211,70B3D50070001742,1589140010559,hi3,2020-05-10 21:46:50.744675,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3610 mV,19 C,5 Degree,207 Times,
7088,609468,70B3D50070001742,1589143610345,hi3,2020-05-10 22:46:50.529536,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3610 mV,18 C,4 Degree,208 Times,
7087,609731,70B3D50070001742,1589147210136,hi3,2020-05-10 23:46:50.314354,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,44 cm,3600 mV,20 C,3 Degree,209 Times,
7086,609982,70B3D50070001742,1589150809946,hi3,2020-05-11 00:46:50.122056,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,46 cm,3600 mV,19 C,4 Degree,210 Times,
7085,610237,70B3D50070001742,1589154409737,hi3,2020-05-11 01:46:49.908129,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,46 cm,3600 mV,17 C,4 Degree,211 Times,
7084,610757,70B3D50070001742,1589161609345,hi3,2020-05-11 03:46:49.508516,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,46 cm,3600 mV,16 C,4 Degree,213 Times,
7083,611022,70B3D50070001742,1589165209171,hi3,2020-05-11 04:46:49.329822,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,40 cm,3590 mV,15 C,4 Degree,214 Times,
7082,611298,70B3D50070001742,1589168808962,hi3,2020-05-11 05:46:49.118715,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,48 cm,3580 mV,13 C,5 Degree,215 Times,
7081,611580,70B3D50070001742,1589172408813,hi3,2020-05-11 06:46:48.973593,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,40 cm,3580 mV,15 C,5 Degree,216 Times,
7080,611845,70B3D50070001742,1589176008670,hi3,2020-05-11 07:46:48.821094,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,36 cm,3570 mV,13 C,5 Degree,217 Times,
7079,612110,70B3D50070001742,1589179608496,hi3,2020-05-11 08:46:48.640604,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,42 cm,3570 mV,13 C,5 Degree,218 Times,
7078,612375,70B3D50070001742,1589183208287,hi3,2020-05-11 09:46:48.428581,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3560 mV,13 C,5 Degree,219 Times,
7077,612628,70B3D50070001742,1589186788138,hi3,2020-05-11 10:46:28.275887,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3560 mV,13 C,4 Degree,220 Times,
7076,612882,70B3D50070001742,1589190387991,hi3,2020-05-11 11:46:28.124224,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3560 mV,12 C,5 Degree,221 Times,
7075,613139,70B3D50070001742,1589193987840,hi3,2020-05-11 12:46:27.971836,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,36 cm,3570 mV,11 C,4 Degree,222 Times,
7074,613415,70B3D50070001742,1589197587671,hi3,2020-05-11 13:46:27.799582,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3570 mV,9 C,5 Degree,223 Times,
7073,613678,70B3D50070001742,1589201187528,hi3,2020-05-11 14:46:27.650184,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3570 mV,10 C,4 Degree,224 Times,
7072,613951,70B3D50070001742,1589204792353,hi3,2020-05-11 15:46:32.474444,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3570 mV,9 C,4 Degree,225 Times,
7071,614192,70B3D50070001742,1589208387204,hi3,2020-05-11 16:46:27.320024,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3580 mV,13 C,4 Degree,226 Times,
7070,614463,70B3D50070001742,1589211987045,hi3,2020-05-11 17:46:27.15732,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3580 mV,13 C,5 Degree,227 Times,
7069,614718,70B3D50070001742,1589215586867,hi3,2020-05-11 18:46:26.974005,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3580 mV,13 C,5 Degree,228 Times,
7068,614969,70B3D50070001742,1589219188316,hi3,2020-05-11 19:46:28.51191,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3600 mV,16 C,4 Degree,229 Times,
7067,615459,70B3D50070001742,1589226387978,hi3,2020-05-11 21:46:28.165581,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3580 mV,13 C,5 Degree,231 Times,
7066,615713,70B3D50070001742,1589229987809,hi3,2020-05-11 22:46:27.994136,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3580 mV,12 C,4 Degree,232 Times,
7065,616216,70B3D50070001742,1589237187511,hi3,2020-05-12 00:46:27.688082,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3570 mV,9 C,4 Degree,234 Times,
7064,616455,70B3D50070001742,1589240787362,hi3,2020-05-12 01:46:27.53671,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3570 mV,10 C,4 Degree,235 Times,
7063,616731,70B3D50070001742,1589244387214,hi3,2020-05-12 02:46:27.382565,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3560 mV,8 C,4 Degree,236 Times,
7062,617537,70B3D50070001742,1589255186787,hi3,2020-05-12 05:46:26.949905,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3560 mV,8 C,3 Degree,239 Times,
7061,617829,70B3D50070001742,1589258786719,hi3,2020-05-12 06:46:26.873263,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3560 mV,8 C,4 Degree,240 Times,
7060,618131,70B3D50070001742,1589262386576,hi3,2020-05-12 07:46:26.726056,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3570 mV,10 C,4 Degree,241 Times,
7059,618392,70B3D50070001742,1589265986380,hi3,2020-05-12 08:46:26.527471,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3610 mV,18 C,4 Degree,242 Times,
7058,618647,70B3D50070001742,1589269586171,hi3,2020-05-12 09:46:26.317956,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,34 cm,3620 mV,20 C,5 Degree,243 Times,
7057,618916,70B3D50070001742,1589273185983,hi3,2020-05-12 10:46:26.12721,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,36 cm,3630 mV,24 C,4 Degree,244 Times,
7056,619205,70B3D50070001742,1589276785754,hi3,2020-05-12 11:46:25.891325,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,36 cm,3640 mV,27 C,6 Degree,245 Times,
7055,619770,70B3D50070001742,1589283985316,hi3,2020-05-12 13:46:25.445368,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,36 cm,3630 mV,25 C,5 Degree,247 Times,
7054,620046,70B3D50070001742,1589287585087,hi3,2020-05-12 14:46:25.213638,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,36 cm,3640 mV,27 C,7 Degree,248 Times,
7053,620337,70B3D50070001742,1589291189858,hi3,2020-05-12 15:46:29.983912,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,36 cm,3630 mV,23 C,5 Degree,249 Times,
7052,620618,70B3D50070001742,1589294784670,hi3,2020-05-12 16:46:24.788314,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,28 cm,3620 mV,22 C,5 Degree,250 Times,
7051,621180,70B3D50070001742,1589301984232,hi3,2020-05-12 18:46:24.343657,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,28 cm,3620 mV,21 C,5 Degree,252 Times,
7050,621439,70B3D50070001742,1589305585679,hi3,2020-05-12 19:46:25.871827,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,32 cm,3620 mV,19 C,5 Degree,253 Times,
7049,621967,70B3D50070001742,1589312785280,hi3,2020-05-12 21:46:25.471251,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,26 cm,3600 mV,14 C,4 Degree,255 Times,
7048,622251,70B3D50070001742,1589316385052,hi3,2020-05-12 22:46:25.233816,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,26 cm,3590 mV,15 C,4 Degree,0 Times,
7047,622530,70B3D50070001742,1589319984883,hi3,2020-05-12 23:46:25.06252,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,26 cm,3580 mV,13 C,4 Degree,1 Times,
7046,622801,70B3D50070001742,1589323584714,hi3,2020-05-13 00:46:24.888773,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,26 cm,3580 mV,13 C,4 Degree,2 Times,
7045,623077,70B3D50070001742,1589327184545,hi3,2020-05-13 01:46:24.716251,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,26 cm,3580 mV,12 C,4 Degree,3 Times,
7044,623368,70B3D50070001742,1589330784376,hi3,2020-05-13 02:46:24.544562,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,26 cm,3570 mV,13 C,5 Degree,4 Times,
7043,623660,70B3D50070001742,1589334384227,hi3,2020-05-13 03:46:24.391218,"['SS', 'Standalone', 'version_184']",70001742,SENS_EVENT_MEASURE,26 cm,3570 mV,10 C,4 Degree,5 Times,
