,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7425,597756,70B3D50070001787,1588978082502,hi3,2020-05-09 00:48:02.683946,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,11 C,1 Degree,133 Times,
7424,597987,70B3D50070001787,1588981682307,hi3,2020-05-09 01:48:02.483698,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,12 C,1 Degree,134 Times,
7423,598230,70B3D50070001787,1588985282110,hi3,2020-05-09 02:48:02.284319,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,12 C,1 Degree,135 Times,
7422,598489,70B3D50070001787,1588988881912,hi3,2020-05-09 03:48:02.082505,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,11 C,2 Degree,136 Times,
7421,598733,70B3D50070001787,1588992481734,hi3,2020-05-09 04:48:01.902098,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,9 C,2 Degree,137 Times,
7420,599001,70B3D50070001787,1588996081534,hi3,2020-05-09 05:48:01.696997,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3580 mV,9 C,1 Degree,138 Times,
7419,599259,70B3D50070001787,1588999681356,hi3,2020-05-09 06:48:01.514553,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3580 mV,9 C,1 Degree,139 Times,
7418,599513,70B3D50070001787,1589003281160,hi3,2020-05-09 07:48:01.316474,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,9 C,1 Degree,140 Times,
7417,599755,70B3D50070001787,1589006880965,hi3,2020-05-09 08:48:01.117144,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,12 C,2 Degree,141 Times,
7416,600013,70B3D50070001787,1589010480769,hi3,2020-05-09 09:48:00.918451,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,94 cm,3590 mV,13 C,2 Degree,142 Times,
7415,600252,70B3D50070001787,1589014080536,hi3,2020-05-09 10:48:00.680953,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,94 cm,3600 mV,13 C,2 Degree,143 Times,
7414,600503,70B3D50070001787,1589017680306,hi3,2020-05-09 11:48:00.448006,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,90 cm,3610 mV,15 C,2 Degree,144 Times,
7413,600748,70B3D50070001787,1589021280094,hi3,2020-05-09 12:48:00.233295,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,88 cm,3610 mV,15 C,2 Degree,145 Times,
7412,600987,70B3D50070001787,1589024879894,hi3,2020-05-09 13:48:00.035222,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3610 mV,15 C,2 Degree,146 Times,
7411,601238,70B3D50070001787,1589028479594,hi3,2020-05-09 14:47:59.725946,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3610 mV,12 C,2 Degree,147 Times,
7410,601500,70B3D50070001787,1589032079376,hi3,2020-05-09 15:47:59.505406,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,13 C,2 Degree,148 Times,
7409,601742,70B3D50070001787,1589035679206,hi3,2020-05-09 16:47:59.331865,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,11 C,1 Degree,149 Times,
7408,601997,70B3D50070001787,1589039278998,hi3,2020-05-09 17:47:59.120389,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,11 C,2 Degree,150 Times,
7407,602269,70B3D50070001787,1589042878789,hi3,2020-05-09 18:47:58.907596,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,11 C,2 Degree,151 Times,
7406,602544,70B3D50070001787,1589046480122,hi3,2020-05-09 19:48:00.298973,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,12 C,1 Degree,152 Times,
7405,602809,70B3D50070001787,1589050080117,hi3,2020-05-09 20:48:00.29165,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,11 C,1 Degree,153 Times,
7404,603054,70B3D50070001787,1589053679942,hi3,2020-05-09 21:48:00.110875,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,13 C,1 Degree,154 Times,
7403,603294,70B3D50070001787,1589057279737,hi3,2020-05-09 22:47:59.900536,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,10 C,1 Degree,155 Times,
7402,603553,70B3D50070001787,1589060879546,hi3,2020-05-09 23:47:59.707179,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,10 C,2 Degree,156 Times,
7401,603797,70B3D50070001787,1589064479358,hi3,2020-05-10 00:47:59.515584,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,11 C,2 Degree,157 Times,
7400,604049,70B3D50070001787,1589068079168,hi3,2020-05-10 01:47:59.322969,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,9 C,2 Degree,158 Times,
7399,604295,70B3D50070001787,1589071678980,hi3,2020-05-10 02:47:59.135851,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,10 C,1 Degree,159 Times,
7398,604559,70B3D50070001787,1589075278731,hi3,2020-05-10 03:47:58.877879,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,9 C,2 Degree,160 Times,
7397,604830,70B3D50070001787,1589078878563,hi3,2020-05-10 04:47:58.708591,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,10 C,2 Degree,161 Times,
7396,605102,70B3D50070001787,1589082478365,hi3,2020-05-10 05:47:58.50419,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,10 C,1 Degree,162 Times,
7395,605378,70B3D50070001787,1589086078184,hi3,2020-05-10 06:47:58.320898,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,9 C,2 Degree,163 Times,
7394,605635,70B3D50070001787,1589089677996,hi3,2020-05-10 07:47:58.126927,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3590 mV,10 C,1 Degree,164 Times,
7393,605877,70B3D50070001787,1589093277795,hi3,2020-05-10 08:47:57.922731,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,10 C,2 Degree,165 Times,
7392,606124,70B3D50070001787,1589096877538,hi3,2020-05-10 09:47:57.661328,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3600 mV,12 C,2 Degree,166 Times,
7391,606383,70B3D50070001787,1589100477189,hi3,2020-05-10 10:47:57.309536,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3620 mV,14 C,1 Degree,167 Times,
7390,606646,70B3D50070001787,1589104076980,hi3,2020-05-10 11:47:57.097025,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3620 mV,18 C,1 Degree,168 Times,
7389,606894,70B3D50070001787,1589107676772,hi3,2020-05-10 12:47:56.885858,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3620 mV,16 C,0 Degree,169 Times,
7388,607163,70B3D50070001787,1589111276562,hi3,2020-05-10 13:47:56.671324,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,84 cm,3630 mV,29 C,1 Degree,170 Times,
7387,607663,70B3D50070001787,1589118476384,hi3,2020-05-10 15:47:56.487635,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,86 cm,3640 mV,38 C,1 Degree,172 Times,
7386,607924,70B3D50070001787,1589122076195,hi3,2020-05-10 16:47:56.296882,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,90 cm,3640 mV,33 C,1 Degree,173 Times,
7385,608165,70B3D50070001787,1589125675926,hi3,2020-05-10 17:47:56.021492,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,86 cm,3630 mV,24 C,2 Degree,174 Times,
7384,608416,70B3D50070001787,1589129275568,hi3,2020-05-10 18:47:55.659327,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,86 cm,3620 mV,19 C,1 Degree,175 Times,
7383,608687,70B3D50070001787,1589132877130,hi3,2020-05-10 19:47:57.323055,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3610 mV,16 C,2 Degree,176 Times,
7382,608947,70B3D50070001787,1589136476801,hi3,2020-05-10 20:47:56.990601,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,86 cm,3600 mV,11 C,1 Degree,177 Times,
7381,609227,70B3D50070001787,1589140076592,hi3,2020-05-10 21:47:56.778108,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,88 cm,3590 mV,11 C,1 Degree,178 Times,
7380,609482,70B3D50070001787,1589143676544,hi3,2020-05-10 22:47:56.728634,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,92 cm,3590 mV,12 C,1 Degree,179 Times,
7379,609742,70B3D50070001787,1589147276354,hi3,2020-05-10 23:47:56.537695,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,86 cm,3590 mV,11 C,1 Degree,180 Times,
7378,609994,70B3D50070001787,1589150876158,hi3,2020-05-11 00:47:56.332473,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,90 cm,3590 mV,11 C,2 Degree,181 Times,
7377,610249,70B3D50070001787,1589154475996,hi3,2020-05-11 01:47:56.167642,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,94 cm,3580 mV,11 C,2 Degree,182 Times,
7376,610509,70B3D50070001787,1589158075826,hi3,2020-05-11 02:47:55.994687,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,88 cm,3580 mV,10 C,1 Degree,183 Times,
7375,610771,70B3D50070001787,1589161675638,hi3,2020-05-11 03:47:55.800626,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,86 cm,3580 mV,10 C,1 Degree,184 Times,
7374,611037,70B3D50070001787,1589165275466,hi3,2020-05-11 04:47:55.628698,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,94 cm,3570 mV,10 C,0 Degree,185 Times,
7373,611309,70B3D50070001787,1589168875281,hi3,2020-05-11 05:47:55.438222,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,90 cm,3560 mV,7 C,2 Degree,186 Times,
7372,611594,70B3D50070001787,1589172475112,hi3,2020-05-11 06:47:55.797333,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,96 cm,3560 mV,5 C,2 Degree,187 Times,
7371,611857,70B3D50070001787,1589176074954,hi3,2020-05-11 07:47:55.103039,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,96 cm,3550 mV,3 C,1 Degree,188 Times,
7370,612121,70B3D50070001787,1589179674814,hi3,2020-05-11 08:47:54.957644,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,94 cm,3540 mV,4 C,1 Degree,189 Times,
7369,612391,70B3D50070001787,1589183274659,hi3,2020-05-11 09:47:54.799888,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,94 cm,3540 mV,1 C,2 Degree,190 Times,
7368,612634,70B3D50070001787,1589186874511,hi3,2020-05-11 10:47:54.648166,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,94 cm,3540 mV,3 C,1 Degree,191 Times,
7367,612894,70B3D50070001787,1589190474383,hi3,2020-05-11 11:47:54.515732,"['SS', 'Standalone', 'version_184']",70001787,SENS_EVENT_MEASURE,86 cm,3530 mV,2 C,1 Degree,192 Times,
