,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7067,597715,70B3D50070001726,1588977036869,hi3,2020-05-09 00:30:37.051543,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3580 mV,18 C,2 Degree,221 Times,
7066,597951,70B3D50070001726,1588980636666,hi3,2020-05-09 01:30:36.843577,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3570 mV,15 C,3 Degree,222 Times,
7065,598185,70B3D50070001726,1588984236493,hi3,2020-05-09 02:30:36.66814,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3570 mV,13 C,3 Degree,223 Times,
7064,598687,70B3D50070001726,1588991436094,hi3,2020-05-09 04:30:36.260866,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,70 cm,3560 mV,13 C,2 Degree,225 Times,
7063,599217,70B3D50070001726,1588998635676,hi3,2020-05-09 06:30:35.842373,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3570 mV,12 C,2 Degree,227 Times,
7062,599472,70B3D50070001726,1589002235513,hi3,2020-05-09 07:30:35.685734,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3570 mV,13 C,3 Degree,228 Times,
7061,599713,70B3D50070001726,1589005815299,hi3,2020-05-09 08:30:15.453504,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3580 mV,14 C,2 Degree,229 Times,
7060,599968,70B3D50070001726,1589009415090,hi3,2020-05-09 09:30:15.239437,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3580 mV,16 C,3 Degree,230 Times,
7059,600208,70B3D50070001726,1589013014881,hi3,2020-05-09 10:30:15.027536,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,66 cm,3590 mV,18 C,3 Degree,231 Times,
7058,600705,70B3D50070001726,1589020214703,hi3,2020-05-09 12:30:14.843354,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,128 cm,3590 mV,16 C,3 Degree,233 Times,
7057,600942,70B3D50070001726,1589023814494,hi3,2020-05-09 13:30:14.63307,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,126 cm,3600 mV,17 C,3 Degree,234 Times,
7056,601189,70B3D50070001726,1589027414286,hi3,2020-05-09 14:30:14.419944,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,128 cm,3590 mV,18 C,3 Degree,235 Times,
7055,601456,70B3D50070001726,1589031013936,hi3,2020-05-09 15:30:14.066906,"['SS', 'Standalone', 'version_184']",70001726,SENS_EVENT_MEASURE,128 cm,3590 mV,14 C,2 Degree,236 Times,
